Snapshots,Cost_time,final_loss
0801_n1_RHD_c1.2_b8_aFalse_vTrue_i3.0w,50363.20978283882,0.349183,||cost_time:,47.52275013923645,1830.120423078537,3559.953700065613,5250.2513263225555,6936.571977615356,8596.983087778091,10263.188428878784,11926.645599126816,13589.246621370316,15253.03421664238,16909.845938682556,18559.312214374542,20210.14759993553,21849.438500881195,23488.37030696869,25126.39566063881,26787.502109527588,28457.641996622086,30135.068641901016,31797.645087718964,33432.90249013901,35080.070393800735,36785.78647875786,38684.94047045708,40613.540122032166,42285.47151970863,43916.707785606384,45540.304295539856,47157.54983878136,48766.40140604973,50363.20978283882,||loss:,0.365919,0.355142,0.351747,0.353372,0.350686,0.350714,0.349057,0.350675,0.349582,0.349175,0.35056,0.350216,0.349641,0.336563,0.350027,0.348788,0.349712,0.349131,0.349163,0.348449,0.348749,0.349055,0.347456,0.349226,0.349884,0.348034,0.348557,0.348328,0.347332,0.349183
0802_n2_STB_320_c1.2_b8_aFalse_vTrue_dTrue_i3.0w,20701.678903102875,0.0240912,||cost_time:,17.66605234146118,708.0412867069244,1403.479658126831,2090.660650253296,2777.1407685279846,3461.473134994507,4146.735336780548,4831.521948337555,5519.533985614777,6204.57529592514,6886.651416540146,7577.532063245773,8268.245080471039,8961.378634929657,9652.930249452591,10341.260930538177,11028.255300998688,11720.77360033989,12413.36811041832,13103.428102731705,13794.673734426498,14487.086243391037,15181.184478998184,15871.373587846756,16561.622134447098,17248.857043981552,17940.2863240242,18631.09398174286,19321.223701238632,20011.244116067886,20701.678903102875,||loss:,0.709796,0.159994,0.0883887,0.124947,0.0636636,0.112646,0.161612,0.100407,0.120097,0.0758348,0.082476,0.0452944,0.054152,0.0695369,0.0418784,0.0620382,0.0900137,0.0450798,0.0501617,0.0496644,0.0475963,0.0481358,0.0489241,0.0681106,0.0373431,0.0271393,0.0205643,0.0303647,0.0587265,0.0240912
0802_n1_STB_320_c1.2_b8_aFalse_vTrue_i3.0w,56349.05761909485,0.242544,||cost_time:,35.609991788864136,1647.2156677246094,3251.4561247825623,4880.096129417419,6543.64547419548,8241.744378566742,9981.760919570923,11743.152909040451,13529.097090244293,15342.814632892609,17186.41655063629,19042.988618135452,20916.103566884995,22788.115486860275,24992.335515499115,27431.472729444504,29387.821287870407,31295.853429555893,33213.07339763641,35127.32839846611,37056.23955607414,38980.29771566391,40906.16464281082,42827.97454071045,44761.17825317383,46690.310271024704,48639.54105210304,50571.98537135124,52505.046838998795,54426.233454465866,56349.05761909485,||loss:,0.36701,0.25705,0.256893,0.259175,0.259448,0.256315,0.256252,0.257822,0.251494,0.250118,0.245817,0.250846,0.249778,0.243591,0.246272,0.245168,0.247637,0.247072,0.244158,0.245092,0.245157,0.246901,0.244022,0.245295,0.245026,0.242992,0.242945,0.244103,0.243139,0.242544
0804_n1_RHD_c1.2_b8_aFalse_vTrue_dTrue_i3.0w,11097.507309675217,0.142819,||cost_time:,12.897789716720581,379.5320293903351,754.4549403190613,1140.5044956207275,1520.8199980258942,1903.7747786045074,2283.2657341957092,2660.6152296066284,3032.1715359687805,3399.453272819519,3772.8137578964233,4136.675651550293,4501.574558019638,4870.311922550201,5232.179683685303,5598.095792293549,5968.00856924057,6331.1603944301605,6702.924214601517,7067.443085670471,7431.1370351314545,7800.727439880371,8165.7756979465485,8530.082107067108,8898.752272605896,9263.94622206688,9632.946089982986,9999.783430337906,10363.85679101944,10734.782980203629,11097.507309675217,||loss:,0.710883,0.312836,0.341086,0.278064,0.291984,0.325226,0.265937,0.272518,0.224088,0.272365,0.229762,0.248302,0.260562,0.19445,0.170378,0.220019,0.236622,0.199474,0.130728,0.236857,0.129373,0.149552,0.14905,0.146505,0.194732,0.185029,0.165628,0.151076,0.132545,0.142819
0804_n2_RHD_slim_c1.2_b8_aFalse_vTrue_dTrue_i3.0w,11469.954893827438,0.120865,||cost_time:,12.277895212173462,379.0274467468262,750.8317251205444,1149.6355695724487,1565.6815526485443,1957.2489252090454,2354.7355687618256,2730.286640405655,3117.4170303344727,3492.6520125865936,3875.9264085292816,4252.672110080719,4630.8060183525085,5014.007435083389,5387.534588813782,5773.793670892715,6149.45358133316,6537.561007976532,6912.03334569931,7299.3381361961365,7674.906757354736,8063.128236055374,8435.985262393951,8817.156952619553,9199.687772035599,9572.76660323143,9961.359693050385,10337.108210325241,10726.422547578812,11099.127751588821,11469.954893827438,||loss:,0.712008,0.404349,0.302525,0.286506,0.314224,0.253626,0.234299,0.197585,0.245051,0.209728,0.193177,0.259821,0.208453,0.142561,0.207911,0.224765,0.150969,0.218508,0.170297,0.203935,0.190396,0.126776,0.172468,0.188435,0.131233,0.17423,0.108633,0.128414,0.154281,0.120865
0806_n1_RS_320_c1.2_b8_aFalse_vTrue_dTrue_i4.0w,14918.38894200325,0.197279,||cost_time:,11.11716341972351,382.0866572856903,749.1807885169983,1117.4610772132874,1479.9060685634613,1845.7013301849365,2208.3188786506653,2565.6542563438416,2914.093722820282,3262.8230125904083,3614.2721738815308,3964.2234728336334,4314.059101343155,4685.93754196167,5063.715455293655,5444.70325088501,5817.337222576141,6203.5680539608,6576.510570764542,6949.392549276352,7332.340663194656,7707.6725335121155,8081.946758747101,8463.657450914383,8845.505002975464,9227.537502765656,9610.745108604431,9989.125289201736,10371.172405719757,10744.977780342102,11120.039021492004,11504.458963155746,11878.159721136093,12263.529302835464,12637.85073018074,13018.84743475914,13395.257618427277,13769.427644014359,14154.073429346085,14535.021338224411,14918.38894200325,||loss:,0.712071,0.414714,0.307968,0.325792,0.320619,0.313308,0.180393,0.212646,0.337457,0.201586,0.283485,0.211716,0.261756,0.177613,0.174895,0.240933,0.159556,0.228167,0.184702,0.221224,0.106271,0.178486,0.136018,0.162107,0.161762,0.19944,0.16905,0.098853,0.0965124,0.244414,0.16894,0.205882,0.169216,0.157413,0.109467,0.134106,0.269851,0.219566,0.232675,0.197279
0806_n2_RS_320_c1.2_b8_aFalse_vTrue_dTrue_i5.0w,18581.149827957153,0.0641771,||cost_time:,9.220624685287476,366.2758777141571,724.2697458267212,1092.5878319740295,1455.040539741516,1820.8366549015045,2183.40567111969,2539.9930160045624,2885.335986852646,3229.606705904007,3573.6365320682526,3921.3759133815765,4266.723529577255,4628.383912801743,5011.952644586563,5391.27681851387,5761.080243587494,6141.104556798935,6516.974733114243,6887.821416378021,7264.398961305618,7642.909249305725,8013.268643379211,8391.293437957764,8775.970450162888,9147.02582359314,9530.415932655334,9914.917016983032,10283.905267238617,10668.156172990799,11038.509011507034,11413.968225479126,11795.463792324066,12170.00060749054,12551.365515470505,12923.531990528107,13299.68571305275,13679.050580978394,14051.136078119278,14441.130614757538,14813.174304008484,15192.63754272461,15561.132216215134,15938.251993894577,16317.245395421982,16685.90522146225,17065.96221804619,17451.587153434753,17821.67444086075,18201.430698394775,18581.149827957153,||loss:,0.707373,0.373326,0.301169,0.339107,0.251527,0.297568,0.178401,0.165764,0.262438,0.334197,0.2708,0.286499,0.150054,0.164804,0.25667,0.208792,0.202933,0.178586,0.197287,0.23527,0.126434,0.202471,0.144448,0.191499,0.222553,0.161064,0.152606,0.102737,0.143297,0.180941,0.171621,0.14748,0.125265,0.178558,0.111084,0.111364,0.182857,0.130634,0.137106,0.149336,0.12652,0.09383,0.0925869,0.115015,0.174917,0.127235,0.14471,0.157692,0.0900771,0.0641771
0806_n4_RS_320_c1.2_b8_aFalse_vTrue_dTrue_i7.0w,27381.33435702324,0.125798,||cost_time:,10.269102096557617,396.8912844657898,793.2850816249847,1169.2131652832031,1557.2913892269135,1934.9187245368958,2333.488044500351,2730.2249178886414,3131.715207338333,3513.985729932785,3908.4063951969147,4286.222476243973,4676.333312511444,5051.302221775055,5395.822009563446,5742.698494434357,6087.395979642868,6476.445584058762,6856.883327722549,7239.638695716858,7643.589552640915,8039.833007335663,8433.530217170715,8813.846167087555,9205.04822731018,9590.03413105011,9978.085001945496,10371.011900901794,10750.111747980118,11141.447797060013,11526.876205444336,11914.14057970047,12306.573439836502,12685.353847026825,13080.723644256592,13471.755828142166,13860.293719768524,14252.946898698807,14631.233392715454,15023.607921600342,15416.440400123596,15808.580485105515,16208.361002445221,16599.630084991455,17004.425199985504,17391.18182373047,17780.12646317482,18175.37890315056,18560.67241835594,18982.710971832275,19370.558832645416,19759.468292951584,20197.57900238037,20580.674758672714,20976.265967607498,21387.145384788513,21774.579795122147,22193.00536799431,22576.26767873764,22993.336778879166,23382.944872140884,23791.867351531982,24188.839977264404,24592.29394721985,24985.99091076851,25368.11213493347,25785.56291103363,26173.46012544632,26582.287302732468,26981.239891767502,27381.33435702324,||loss:,0.712707,0.381432,0.317944,0.305597,0.278172,0.236541,0.184892,0.15799,0.358861,0.227544,0.212531,0.274441,0.199758,0.153487,0.219151,0.297528,0.32709,0.171225,0.208617,0.182623,0.0865493,0.222115,0.16136,0.205792,0.137431,0.235385,0.131245,0.118967,0.115945,0.246911,0.189975,0.199642,0.155768,0.155417,0.132014,0.126814,0.198276,0.119159,0.175282,0.127599,0.137959,0.0881228,0.0931208,0.131089,0.136451,0.167034,0.195375,0.119634,0.0835725,0.0995135,0.110725,0.128291,0.137685,0.0880321,0.0841981,0.107975,0.068147,0.125283,0.143537,0.13236,0.106462,0.150963,0.0457122,0.0719421,0.0979435,0.10997,0.115548,0.142541,0.117095,0.125798
0806_n3_RS_320_c1.2_b8_aFalse_vTrue_dFalse_i5.0w,73162.30893468857,0.346494,||cost_time:,8.667877674102783,1684.377851486206,3322.272556781769,4929.942153215408,6485.182980060577,8056.361869096756,9565.573246955872,11037.354099273682,12598.424618244171,14135.93771147728,15665.684490919113,17197.268429756165,18713.45457291603,20193.767043590546,21627.452038526535,23146.247261285782,24654.87771677971,26159.696483135223,27654.091007709503,29129.15912938118,30564.520367622375,31961.595687150955,33441.82521867752,34920.11728644371,36405.713660001755,37866.6030395031,39322.04035401344,40748.12441921234,42117.68850898743,43574.81307029724,45045.61040854454,46512.05694723129,47952.535945892334,49393.95278596878,50789.290207624435,52145.39719796181,53580.340716362,55025.29305148125,56456.50023531914,57882.280173540115,59307.839051008224,60708.75927186012,62051.59000968933,63470.925253391266,64911.68460440636,66332.76324820518,67694.34222793579,69102.23884820938,70457.56985592842,71778.87010979652,73162.30893468857,||loss:,0.365913,0.355618,0.35474,0.352959,0.351647,0.350252,0.348067,0.349745,0.351865,0.352061,0.351382,0.350356,0.348686,0.348192,0.348785,0.349602,0.35018,0.349344,0.350368,0.348469,0.34801,0.34778,0.348528,0.348984,0.348451,0.348873,0.349086,0.347338,0.347171,0.35027,0.347653,0.348889,0.348971,0.348834,0.346994,0.347407,0.34412,0.348706,0.348832,0.350383,0.347689,0.347273,0.346748,0.347889,0.348198,0.347934,0.347152,0.348465,0.346888,0.346494
0807_n2_RS_320_c1.2_b8_aFalse_vTrue_dTrue_i9.0w,34267.39193558693,0.0955854,||cost_time:,7.626362323760986,391.66243743896484,774.1675109863281,1155.3064711093903,1554.0000007152557,1951.1330909729004,2334.3482887744904,2714.5723111629486,3094.33026099205,3467.6968247890472,3851.056706428528,4232.678664922714,4616.6006371974945,4999.039293289185,5383.868344545364,5759.436154842377,6131.4390234947205,6518.828322649002,6898.096080064774,7277.191979408264,7664.131378412247,8067.052167892456,8442.72130227089,8826.00846004486,9213.050750017166,9598.360682964325,9985.887569904327,10369.697152614594,10754.434451818466,11140.615604400635,11519.102437257767,11900.558458089828,12286.467907428741,12673.270971775055,13059.514483451843,13445.645930051804,13831.4269323349,14217.249167203903,14596.065275669098,14976.366158723831,15319.94773030281,15679.085325241089,16062.433705806732,16439.454357624054,16818.58465743065,17196.35008907318,17579.440002679825,17957.537695884705,18342.00070977211,18717.92596411705,19104.032835006714,19479.084612846375,19863.550366163254,20237.243490934372,20623.88148021698,20998.648312807083,21384.663984298706,21757.605580806732,22144.086395025253,22517.69329404831,22903.002793073654,23274.247463941574,23656.53637433052,24032.463654756546,24414.74867296219,24791.573994636536,25174.22669672966,25552.22309446335,25931.10542011261,26310.258583307266,26686.304710149765,27069.802376270294,27441.75810623169,27826.548533201218,28200.071338176727,28586.515429019928,28960.562864542007,29347.443404197693,29719.21944117546,30103.62357068062,30477.10948729515,30864.058207035065,31234.93603873253,31618.9537255764,31992.19834280014,32377.008977890015,32751.236872196198,33133.3894340992,33510.16617846489,33890.51292681694,34267.39193558693,||loss:,0.711228,0.492415,0.363118,0.340055,0.312108,0.277404,0.14667,0.391839,0.259329,0.23815,0.178525,0.296623,0.241298,0.204844,0.273034,0.237483,0.132627,0.169351,0.175405,0.162397,0.135967,0.191714,0.137112,0.172416,0.19875,0.141425,0.10501,0.0936117,0.117348,0.105119,0.210088,0.2704,0.182176,0.14432,0.114007,0.0923239,0.183517,0.137875,0.173343,0.113098,0.188992,0.0920123,0.110311,0.155562,0.115078,0.111404,0.107962,0.112129,0.0815079,0.0883992,0.108452,0.133565,0.102991,0.0874815,0.091993,0.0833588,0.0476368,0.133082,0.134284,0.127237,0.127885,0.126931,0.0892726,0.0606022,0.110766,0.170637,0.109879,0.113699,0.0992001,0.0671437,0.0875121,0.135575,0.107416,0.117378,0.0944845,0.0941063,0.0840712,0.0653543,0.0918438,0.096844,0.103702,0.0819536,0.0795367,0.107843,0.0667692,0.106048,0.117823,0.142842,0.130252,0.0955854
